speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
34.07213196339,89.3460280368546,1101.75,8.0834473191412,1.73628538309874,1,4,1585.59889580494,36.04,5.98420875224452,15.2413196348175,20.8214749109529,0,96.7069254441612,0,11.0814605419608,1,41.2733821912915,1,1.2,203.12070107775,8.18031659899681,-1.28053472781279,-66.0595054928477,75.9658862073249,0,2958.24131963482,
34.2371744078124,89.3724425858757,1102,7.78220787716319,1.73560121787672,1,4,1593.27939897739,36.04,6.01319573907192,15.3893325033679,21.0236782832894,0,96.6749454435419,0,11.6221908129412,1,42.276214620771,1,1.2,204.380562222606,7.78958115219715,-1.54905996209747,-66.1367926951183,75.7281378561603,0,2958.38933250337,
34.4013565366226,89.3987298019082,1102.25,7.50772309172233,1.73491733911103,1,4,1600.91986604391,36.04,6.04203162563293,15.5372834727808,21.2257970939629,0,96.6429788169925,0,12.1629210839216,1,43.2565226567416,1,1.2,205.599932625677,7.40579534856822,-1.52887834621814,-66.2088339726846,75.488747267476,0,2958.53728347278,
34.5646907159644,89.4248915609378,1102.5,7.04247902193308,1.73423374634416,1,4,1608.52087248195,36.04,6.07071858383702,15.6851726398552,21.427831475212,0,96.6110255435985,0,13.0898535249388,1,44.8888243457486,1,1.2,206.736264264411,6.95952832924935,-1.78630851726393,-66.2757647644722,75.2478772416779,0,2958.68517263986,
34.7271890142692,89.4509296935337,1102.75,6.56246502261432,1.73355043912886,1,4,1616.08297991448,36.04,6.09925873330538,15.8330000992555,21.62978155636,0,96.5790856029064,0,14.1797070498776,1,46.7376685684319,1,1.2,207.782486536858,6.5021610396955,-1.83943262387745,-66.3379057364504,75.0057267086866,0,2958.83300009926,
34.8888632122259,89.4768459863736,1103,6.150948591952,1.73286741702774,1,4,1623.6067365739,36.04,6.12765414312193,15.9807659435929,21.8316474639247,0,96.5471589749065,0,15.2695605748164,1,48.5187254949442,1,1.2,208.751805251073,6.08219928604195,-1.6969360654288,-66.395615023147,74.7624814782875,0,2958.98076594359,
35.0497248123246,89.5026421837024,1103.25,5.7942399721159,1.7321846796129,1,4,1631.09267774623,36.04,6.15590683350965,16.1284702635022,22.0334293217243,0,96.5152456400158,0,16.3594140997552,1,50.2392108211074,1,1.2,209.657286361354,5.66732754282983,-1.68417332219504,-66.4492011499768,74.5182944378582,0,2959.1284702635,
35.209785047998,89.5283199887299,1103.5,5.44788533302896,1.73150222646557,1,4,1638.54132619649,36.04,6.18401877743591,16.2761131477157,22.2351272509778,0,96.4833455790629,0,17.5587577856505,1,52.0697089216866,1,1.2,210.506315698253,5.29156615350823,-1.53243786339872,-66.4989217688941,74.2732907557667,0,2959.27611314772,
35.3690548923781,89.5538810649698,1103.75,5.04905912049519,1.73082005717578,1,4,1645.95319257619,36.04,6.21199190215061,16.4236946831331,22.4367413704004,0,96.4514587732719,0,19.1175155713009,1,54.3609780199322,1,1.2,211.283816140646,4.93205567384895,-1.47285853849153,-66.5450065706289,74.027576897008,0,2959.42369468313,
35.5275450666902,89.5793270375223,1104,4.71034948927591,1.73013817134201,1,4,1653.32877581398,36.04,6.2398280906604,16.5712149548882,22.6382717962953,0,96.4195852042485,0,20.6762733569514,1,56.5641412672321,1,1.2,212.000871159979,4.55668076735521,-1.54480903431604,-66.5877529528755,73.78126005761,0,2959.57121495489,
35.6852660483018,89.6046594943051,1104.25,4.41911327843463,1.72945656857091,1,4,1660.66856349024,36.04,6.26752918314229,16.7186740464132,22.839718642641,0,96.3877248539663,0,22.2350311426018,1,58.6891363129658,1,1.2,212.674974062138,4.21997903719869,-1.39186353035968,-66.6274134526521,73.5344273483922,0,2959.71867404641,
35.8422280784429,89.6298799872329,1104.5,4.04428793373508,1.72877524847699,1,4,1667.97303219629,36.04,6.29509697829962,16.8660720394993,23.0410820211739,0,96.3558777047533,0,24.5099784254347,1,61.6668776586996,1,1.2,213.286530927741,3.87388958400033,-1.43702198414981,-66.6641672441618,73.2871448845088,0,2959.8660720395,
35.9984411696145,89.6549900333503,1104.75,3.70064765723232,1.72809421068234,1,4,1675.24264787922,36.04,6.32253323466329,17.0134090143552,23.2423620414689,0,96.3240437392793,0,27.0199568508693,1,64.8037875913875,1,1.2,213.83918527109,3.55154854380027,-1.34430158498909,-66.6982796042685,73.0394840256353,0,2960.01340901436,
36.1539151127009,89.6799911159183,1105,3.41541256142967,1.72741345481637,1,4,1682.47786617285,36.04,6.34983967184085,17.1606850496626,23.4435588110145,0,96.2922229405443,0,29.529935276304,1,66.3520600783177,1,1.2,214.343250292176,3.26053569562385,-1.21893898453592,-66.730001585998,72.7915055133007,0,2960.16068504966,
36.3086594837996,89.7048846854583,1105.25,3.17485643030798,1.72673298051553,1,4,1689.67913271554,36.04,6.37701797171607,17.3079002226295,23.6446724352862,0,96.2604152918665,0,32.0399137017387,1,66.3520600783177,1,1.2,214.808143778281,3.01087364953755,-1.05025308993385,-66.7595407672164,72.5432574122533,0,2960.30790022263,
36.4626836507823,89.7296721607547,1105.5,2.94648639424708,1.72605278742309,1,4,1696.84688345557,36.04,6.40406977960134,17.455054609041,23.8457030178156,0,96.2286207768716,0,34.8167170054281,1,66.3520600783177,1,1.2,215.234949982247,2.78665153779397,-0.947272134553059,-66.7870647431389,72.2947777104394,0,2960.45505460904,
36.6159967796006,89.7543549298185,1105.75,2.74892487907112,1.7253728751889,1,4,1703.98154494455,36.04,6.43099670534506,17.6021482833081,24.046650660257,0,96.1968393794821,0,37.6334340108563,1,66.3520600783177,1,1.2,215.628819530375,2.59817209073473,-0.79964778222758,-66.8127370120581,72.0460997967318,0,2960.60214828331,
36.7686078403475,89.7789343508136,1106,2.57886865973498,1.72469324346915,1,4,1711.08353461951,36.04,6.45780032439631,17.7491813185145,24.2475154624516,0,96.1650710839075,0,40.4501510162844,1,66.3520600783177,1,1.2,215.994459612768,2.40599259065366,-0.818773973217015,-66.8366992021136,71.7972512192786,0,2960.74918131851,
36.9205256130871,89.8034117529472,1106.25,2.43094587799625,1.72401389192615,1,4,1718.15326107419,36.04,6.48448217882874,17.8961537864609,24.4482975224876,0,96.1333158746343,0,43.2668680217126,1,66.3520600783177,1,1.2,216.339344273286,2.25434751337849,-0.648771273630128,-66.8590728616199,71.5482547424497,0,2960.89615378646,
37.0717586934623,89.8277884373268,1106.5,2.24621406438879,1.72333482022817,1,4,1725.19112432002,36.04,6.51104377832544,18.043065757708,24.6489969367596,0,96.1015737364171,0,47.2095907217636,1,66.3520600783177,1,1.2,216.652413342789,2.09597072826685,-0.680370549794449,-66.8799473268592,71.2991280464786,0,2961.04306575771,
37.2223154980917,89.8520656777847,1106.75,2.12034231081398,1.72265602804918,1,4,1732.19751603724,36.04,6.53748660112682,18.1899173016174,24.8496138000237,0,96.0698446542693,0,50.4191814435272,1,66.3520600783177,1,1.2,216.945011840317,1.9698853492131,-0.543868651033557,-66.8994602403628,71.0498909742874,0,2961.18991730162,
37.3722042697644,89.8762447216716,1107,2.00953036280658,1.7219775150687,1,4,1739.17281981668,36.04,6.56381209494302,18.3367084863908,25.050148205452,0,96.0381286134552,0,53.6287721652907,1,66.3520600783177,1,1.2,217.21964748535,1.84373871161831,-0.546342736292293,-66.9177001014589,70.800557474164,0,2961.33670848639,
37.5214330824427,89.9003267906206,1107.25,1.91122700257889,1.72129928097162,1,4,1746.11741139255,36.04,6.59002167783253,18.4834393791082,25.2506002446833,0,96.0064255994813,0,56.8383628870543,1,66.3520600783177,1,1.2,217.480449865638,1.74697832655283,-0.420758027510275,-66.9347446299579,70.5511393848309,0,2961.48343937911,
37.6700098460807,89.9243130812834,1107.5,1.79200350921207,1.720621325448,1,4,1753.0316588667,36.04,6.61611673904849,18.6301100457632,25.4509700078732,0,95.9747355980889,0,61.1009003911518,1,66.3520600783177,1,1.2,217.720542284183,1.64619068887251,-0.440020380197574,-66.950653671246,70.3016462682686,0,2961.63011004576,
37.8179423112676,89.9482047660394,1107.75,1.71887216523096,1.71994364819293,1,4,1759.91592292467,36.04,6.64209863985422,18.7767205512984,25.651257583741,0,95.9430585952463,0,64.2018007823036,1,66.3520600783177,1,1.2,217.948790167642,1.56633736407102,-0.350005481157391,-66.9655171001369,70.0520886606755,0,2961.7767205513,
37.9652380737025,89.9720029936794,1108,1.65247447108421,1.71926624890633,1,4,1766.77055704397,36.04,6.66796871430916,18.9232709596384,25.8514630596153,0,95.9113945771419,0,67.3027011734555,1,66.3520600783177,1,1.2,218.166305824962,1.49155878574805,-0.329049479172755,-66.9793862575865,69.8024738081381,0,2961.92327095964,
38.1119045785093,89.9957088900643,1108.25,1.591920688734,1.71858912729286,1,4,1773.59590769485,36.04,6.69372827002669,19.0697613337219,26.051586521478,0,95.8797435301769,0,70.4036015646073,1,66.3520600783177,1,1.2,218.374052067603,1.44530354166358,-0.204330507266908,-66.9923076890701,69.5528080897563,0,2962.06976133372,
38.257949124398,90.0193235587604,1108.5,1.53647121993271,1.71791228306171,1,4,1780.39231453397,36.04,6.71937858890499,19.2161917355321,26.2516280540057,0,95.8481054409591,0,73.5045019557591,1,66.3520600783177,1,1.2,218.570290908604,1.39089719315791,-0.241266120045239,-67.0043237861921,69.3030971505469,0,2962.21619173553,
38.4033788676786,90.0428480816529,1108.75,1.52645133182756,1.7172357159265,1,4,1787.16011059119,36.04,6.74492092783204,19.3625622261268,26.4515877406104,0,95.8164802962963,0,74.550559985447,1,66.3520600783177,1,1.2,218.765606249393,1.35944239060631,-0.14002151013143,-67.0154845512207,69.053346517407,0,2962.36256222613,
38.548200826135,90.0662835195372,1109,1.48710809456772,1.71655942560511,1,4,1793.89962244984,36.04,6.770356519366,19.5088728656663,26.6514656634786,0,95.7848680831901,0,77.1011199708941,1,66.3520600783177,1,1.2,218.954362021283,1.3279998344001,-0.140499051159575,-67.0257938794869,68.8035592819616,0,2962.50887286567,
38.6924218827641,90.0896309126895,1109.25,1.45028009822669,1.71588341181958,1,4,1800.61117042074,36.04,6.79568657239189,19.6551237134408,26.8512619036077,0,95.7532687888301,0,79.6516799563411,1,66.3520600783177,1,1.2,219.136984228358,1.27880271225462,-0.220663204241631,-67.0352802520676,68.553739432016,0,2962.65512371344,
38.8360487893856,90.1128912814182,1109.5,1.41573321931787,1.71520767429597,1,4,1807.29506871016,36.04,6.82091227275565,19.8013148278968,27.0509765408426,0,95.7216824005882,0,82.2022399417882,1,66.3520600783177,1,1.2,219.315927511041,1.24359878755256,-0.158490452883483,-67.0439703125298,68.303890608374,0,2962.8013148279,
38.9790881701291,90.1360656265963,1109.75,1.3493969315988,1.71453221276422,1,4,1813.95162558212,36.04,6.84603478387647,19.9474462666621,27.2506096539099,0,95.6901089060131,0,86.8797637471392,1,66.3520600783177,1,1.2,219.48344319613,1.19513969088059,-0.218975970962839,-67.0518800169804,68.0540158528478,0,2962.94744626666,
39.1215465248014,90.1591549301755,1110,1.31566847947172,1.71385702695808,1,4,1820.58114351512,36.04,6.87105524733841,20.0935180865702,27.4501613204511,0,95.6585482928254,0,89.7595274942785,1,66.3520600783177,1,1.2,219.645504881564,1.15708860680602,-0.172577756304365,-67.059059129936,67.804119034273,0,2963.09351808657,
39.2634302321419,90.1821601556829,1110.25,1.28403319841544,1.71318211661495,1,4,1827.18391935355,36.04,6.89597478346196,20.2395303436841,27.6496316170547,0,95.627000548912,0,92.6392912414177,1,66.3520600783177,1,1.2,219.802456300049,1.12221028937138,-0.158766053372175,-67.0655313795932,67.5542029042335,0,2963.23953034368,
39.4047455529678,90.2050822487012,1110.5,1.2543017734351,1.71250748147579,1,4,1833.76024445416,36.04,6.92079449185653,20.3854830933179,27.8490206192868,0,95.5954656623215,0,95.5190549885569,1,66.3520600783177,1,1.2,219.954609699246,1.09530467858781,-0.122918486123667,-67.0713190059194,67.3042699778239,0,2963.38548309332,
39.5454986332157,90.2279221373332,1110.75,1.22630705164707,1.71183312128505,1,4,1840.31040482751,36.04,6.94551545195465,20.5313763900596,28.0483284017208,0,95.5639436212595,0,98.3988187356962,1,66.3520600783177,1,1.2,220.101580474198,1.06819509640376,-0.124296088017662,-67.0764428963757,67.0543225591005,0,2963.53137639006,
39.6856955068822,90.2506807326501,1111,1.21125412261943,1.71115903579048,1,4,1846.83468127489,36.04,6.97013872352844,20.6772102877911,28.247555037966,0,95.5324344140842,0,100.329286101028,1,66.3520600783177,1,1.2,220.245969495803,1.04757399490645,-0.0948844455918294,-67.0809256246196,66.8043628167244,0,2963.67721028779,
39.8253420988692,90.2733589291263,1111.25,1.19211680151551,1.71048522474315,1,4,1853.3333495207,36.04,6.99466534718931,20.8229848397088,28.4467006006951,0,95.5009380293018,0,102.658572202056,1,66.3520600783177,1,1.2,220.387047262872,1.02756191872623,-0.0924085704622244,-67.0847784248348,66.5543925684095,0,2963.82298483971,
39.9644442277356,90.295957605059,1111.5,1.17382533168053,1.70981168789726,1,4,1859.80668034049,36.04,7.01909634487131,20.9687000983431,28.6457651616709,0,95.4694544555626,0,104.987858303083,1,66.3520600783177,1,1.2,220.524962194694,1.01086145718065,-0.0773880845342188,-67.0880157194002,66.3044135885105,0,2963.96870009834,
40.1030076083616,90.3184776229747,1111.75,1.15632463911938,1.7091384250101,1,4,1866.25493968498,36.04,7.04343272029899,21.1143561155768,28.8447487917716,0,95.4379836816565,0,107.317144404111,1,66.3520600783177,1,1.2,220.659852953426,0.987431401950905,-0.108951496188087,-67.0906512883799,66.0544275378762,0,2964.11435611558,
40.2410378545263,90.3409198300229,1112,1.13956432968529,1.70846543584194,1,4,1872.67838879998,36.04,7.0676754594402,21.2599529426634,29.0436515610156,0,95.4065256965097,0,109.646430505139,1,66.3520600783177,1,1.2,220.792875692193,0.966776573157695,-0.0963794963937222,-67.0926983114918,65.8044359727784,0,2964.25995294266,
40.3785404814046,90.3632850583565,1112.25,1.10546864515656,1.70779272015599,1,4,1879.07728434261,36.04,7.09182553094455,21.4054906302446,29.2424735385855,0,95.3750804891804,0,113.801976079169,1,66.3520600783177,1,1.2,220.920777528553,0.939521672323116,-0.127614460207052,-67.0941649280214,65.5544403250144,0,2964.40549063024,
40.5155209079843,90.3855741255013,1112.5,1.07700057641111,1.70712027771825,1,4,1885.45187849378,36.04,7.115883886568,21.5509692283668,29.4412147928509,0,95.3436480488554,0,117.603952158339,1,66.3520600783177,1,1.2,221.044482817308,0.912816257482758,-0.125468889490996,-67.0950734740463,65.3044420230042,0,2964.55096922837,
40.6519844594079,90.4077878347128,1112.75,1.05031267479276,1.70644810829749,1,4,1891.80241906716,36.04,7.13985146158412,21.6963887864978,29.6398753913904,0,95.3122283648467,0,121.405928237508,1,66.3520600783177,1,1.2,221.164258025653,0.887374139259946,-0.119939104480857,-67.0954422558957,65.0544423391746,0,2964.6963887865,
40.7879363692418,90.4299269753222,1113,1.02524277664906,1.70577621166515,1,4,1898.12914961478,36.04,7.16372917518263,21.841749353542,29.8384554010136,0,95.2808214265878,0,125.207904316677,1,66.3520600783177,1,1.2,221.280345035763,0.861270692877378,-0.123471211515542,-67.0952884200422,64.804442428034,0,2964.84174935354,
40.9233817816745,90.4519923230724,1113.25,1.00164783442999,1.70510458759527,1,4,1904.43230952933,36.04,7.1875179308555,21.9870509778559,30.0369548877812,0,95.2494272236306,0,129.009880395847,1,66.3520600783177,1,1.2,221.392964077483,0.844905544676557,-0.0776672242599021,-67.0946280598885,64.5544433393035,0,2964.98705097786,
41.0583257536479,90.4739846404425,1113.5,0.979401180526113,1.70443323586443,1,4,1910.71213414337,36.04,7.21121861677129,22.1322937072626,30.2353739170254,0,95.2180457456425,0,132.811856475016,1,66.3520600783177,1,1.2,221.501498547224,0.821900828903596,-0.109540443683216,-67.0934763098381,64.3044460292835,0,2965.13229370726,
41.1927732569235,90.4959046769632,1113.75,0.973338580754486,1.70376215625165,1,4,1916.96885482544,36.04,7.23483210613802,22.2774775890659,30.4337125533687,0,95.1866769824028,0,134.515745548005,1,66.3520600783177,1,1.2,221.609713134473,0.806671095996086,-0.0727578122009026,-67.0918509962647,64.0544513486087,0,2965.27747758907,
41.3267291800862,90.5177531695225,1114,0.9478593236593,1.70309134853839,1,4,1923.20269907333,36.04,7.2583592575551,22.4226026700641,30.6319708607433,0,95.1553209238003,0,139.031491096009,1,66.3520600783177,1,1.2,221.71436027533,0.786236840868989,-0.0979413196199384,-67.0897535206867,63.8044601812531,0,2965.42260267006,
41.4601983304874,90.5395308426618,1114.25,0.923980726922048,1.70242081250841,1,4,1929.41389060451,36.04,7.28180091535461,22.567668996563,30.8301489024085,0,95.12397755983,0,143.547236644014,1,66.3520600783177,1,1.2,221.815667530647,0.76861545041477,-0.0847339236580016,-67.0871994556818,63.5544732596863,0,2965.56766899656,
41.5931854361303,90.5612384088636,1114.5,0.901556337627868,1.70175054794776,1,4,1935.60264944385,36.04,7.30515790993244,22.7126766143889,31.0282467409685,0,95.0926468805905,0,148.062982192018,1,66.3520600783177,1,1.2,221.913841372605,0.739846971715919,-0.138782395801469,-67.0842033817111,63.3044912429488,0,2965.71267661439,
41.725695147499,90.5828765688305,1114.75,0.880457040623762,1.7010805546447,1,4,1941.76919200877,36.04,7.32843105806952,22.8576255689008,31.226264438389,0,95.0613288762814,0,152.578727740023,1,66.3520600783177,1,1.2,222.010472438713,0.71789480072111,-0.106239438771026,-67.0807789789425,63.0545147250857,0,2965.8576255689,
41.8577320393343,90.6044460117558,1115,0.834090450585044,1.70041083238967,1,4,1947.91373119183,36.04,7.35162116324371,23.0025159050022,31.424202056014,0,95.0300235372009,0,162.081421272164,1,66.3520600783177,1,1.2,222.100697192018,0.686409870466865,-0.152859496539234,-67.0769329882326,62.8045443349106,0,2966.002515905,
41.9893006123565,90.6259474155861,1115.25,0.804205994739542,1.69974138097518,1,4,1954.03647644096,36.04,7.3747290159324,23.1473476671532,31.6220596545809,0,94.9987308537428,0,169.162842544329,1,66.3520600783177,1,1.2,222.187073784746,0.658911730298142,-0.133926069545795,-67.0726933692935,62.5545803089872,0,2966.14734766715,
42.1204052949388,90.6473814472769,1115.5,0.776721077131397,1.69907220019581,1,4,1960.13763383729,36.04,7.3977553939064,23.2921208993811,31.8198372942364,0,94.9674508163943,0,176.244263816493,1,66.3520600783177,1,1.2,222.269916732253,0.634079521381225,-0.121322151351271,-67.0680769205299,62.3046229567827,0,2966.29212089938,
42.251050444732,90.6687487630399,1115.75,0.751357634340046,1.69840328984814,1,4,1966.2174061708,36.04,7.42070106251531,23.4368356452914,32.0175350345511,0,94.9361834157341,0,183.325685088658,1,66.3520600783177,1,1.2,222.349503536653,0.611666788639705,-0.109843272327402,-67.0630990678007,62.0546725391065,0,2966.43683564529,
42.3812403502427,90.6900500085835,1116,0.727878968703898,1.6977346497307,1,4,1972.27599301369,36.04,7.44356677496465,23.5814919480786,32.2151529345336,0,94.9049286424295,0,190.407106360822,1,66.3520600783177,1,1.2,222.426080271247,0.591044955795619,-0.101379671959884,-67.0577740258833,61.8047292756448,0,2966.58149194808,
